"Disease","Country","State","County","ADMcode","Year","NumCases","AnyCases","Longitude","Latitude","ForestProportion","UrbanProportion","Fragmentation","BiodivIntactness","TravelTimeToHealthcare","Population","logPopulation","UnemploymentRate","MedianHouseholdIncome","Tmean_JunJul","Tmean_JanFeb","Tmean_Annual","Precip_Annual","Precip_JanFeb","Precip_JunJul"
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2000,8,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",17.8494049072266,-4.67807617187498,7.45204060872398,1174.75,78.486,122.809
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2001,3,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",18.6078430175781,-4.0776428222656,8.55171610514325,867.156,48.641,84.963
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2002,5,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",19.7996459960938,-1.1174377441406,8.6798517862956,1106.678,57.023,94.488
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2003,10,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",18.3728729248047,-8.04099121093748,7.1902531941732,1219.708,63.881,109.347
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2004,5,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",18.0954528808594,-7.66275634765623,7.66034088134768,1147.318,47.371,113.792
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2005,3,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",21.5119262695313,-5.38687744140623,8.24275360107424,1189.99,76.708,97.409
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2006,2,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",19.7014556884766,-1.5744689941406,8.97529754638674,1242.06,77.343,157.099
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2007,8,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",19.3873840332031,-5.52803649902341,8.17683308919273,1129.538,81.153,96.774
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2008,42,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",20.3540130615235,-3.42659606933591,8.13525288899742,1212.342,93.218,125.73
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2009,49,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",17.6824432373047,-6.30818786621091,7.66716410319013,1076.198,53.467,133.858
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2010,70,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",20.7561126708985,-5.30270996093748,8.69373474121096,1115.822,65.151,121.793
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2011,145,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",20.5060821533203,-6.0295471191406,8.65752054850263,1415.034,70.358,86.36
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2012,21,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",20.4368072509766,-1.44597473144529,9.79001515706383,1004.824,57.912,82.296
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2013,43,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",19.7485900878906,-3.90524902343748,8.00386199951174,1117.346,57.15,153.416
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2014,29,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",19.290414428711,-7.91313781738279,7.11278177897138,1098.042,70.104,132.715
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2015,37,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",18.8438507080078,-9.48685302734373,8.08762512207034,1032.256,55.118,143.383
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2016,39,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",20.5065093994141,-3.23883666992185,9.23561757405601,969.518,77.343,79.629
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2017,72,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",19.2683044433594,-1.17272033691404,8.90266316731773,1203.452,81.28,128.143
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2018,58,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",20.205712890625,-3.40114440917966,8.46180114746096,1234.186,84.201,100.33
"Lyme disease","USA","NEW YORK","Tompkins (NEW YORK)","36_109",2019,55,1,-76.4736686911302,42.4519449173844,0.618854811843514,0.0268573013799975,2.97913694381714,0.894116282463074,11.2351236343384,101589,11.5286905405486,4.4,"72025",19.6774230957031,-4.82889404296873,8.09729919433596,1224.788,90.805,110.236
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2000,214,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",17.7968688964844,-4.70158996582029,7.60720723470054,1174.75,78.486,122.809
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2001,202,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",18.9450164794922,-4.42679443359373,8.75416463216148,867.156,48.641,84.963
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2002,334,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.0749755859375,-0.577581787109352,9.10885264078778,1106.678,57.023,94.488
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2003,300,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",18.7235809326172,-7.67207946777341,7.38407287597659,1219.708,63.881,109.347
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2004,295,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",18.7847381591797,-7.06603088378904,8.08516591389976,1147.318,47.371,113.792
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2005,400,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",21.4596954345703,-4.66254272460935,8.72785593668622,1189.99,76.708,97.409
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2006,358,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.0463043212891,-1.6297668457031,9.46224365234377,1242.06,77.343,157.099
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2007,361,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.1650329589844,-4.1782287597656,8.80415496826174,1129.538,81.153,96.774
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2008,778,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.9268280029297,-3.06850280761716,8.67351430257164,1212.342,93.218,125.73
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2009,582,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",17.9093872070313,-5.89412536621091,7.93724721272789,1076.198,53.467,133.858
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2010,269,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",21.3527465820313,-4.19173278808591,9.34331156412763,1115.822,65.151,121.793
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2011,193,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.6251770019531,-5.54326477050779,9.0029973347982,1415.034,70.358,86.36
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2012,152,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.8614440917969,-0.920141601562477,10.1831298828125,1004.824,57.912,82.296
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2013,222,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.4856811523438,-3.76264038085935,8.30606231689455,1117.346,57.15,153.416
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2014,197,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",19.4629302978516,-6.78403320312498,7.60526936848961,1098.042,70.104,132.715
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2015,201,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",19.4164825439453,-8.81441345214841,8.59674479166669,1032.256,55.118,143.383
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2016,138,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.851205444336,-2.08295288085935,9.82702789306643,969.518,77.343,79.629
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2017,179,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",19.168099975586,-0.944189453124977,9.00790303548179,1203.452,81.28,128.143
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2018,116,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.2866760253906,-2.72685852050779,8.80698038736981,1234.186,84.201,100.33
"Lyme disease","USA","NEW YORK","Ulster (NEW YORK)","36_111",2019,139,1,-74.2583469706188,41.8879415047143,0.825971513163244,0.0239814003704203,2.70711445808411,0.918993890285492,14.7555656433105,182822,12.1162682808701,4.8,"79340",20.2114044189453,-3.95895996093748,8.66303660074872,1224.788,90.805,110.236
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2000,0,0,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",16.7211395263672,-7.49713745117185,5.71892191569013,1174.75,78.486,122.809
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2001,3,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",17.9677215576172,-6.61661376953123,7.12616119384768,867.156,48.641,84.963
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2002,1,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",18.6928192138672,-3.96649780273435,7.00529632568362,1106.678,57.023,94.488
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2003,0,0,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",18.1618133544922,-10.3579925537109,5.66335194905601,1219.708,63.881,109.347
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2004,9,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",17.7455535888672,-10.4066528320312,6.07011311848961,1147.318,47.371,113.792
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2005,12,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",19.9934173583985,-7.83353271484373,6.71652882893882,1189.99,76.708,97.409
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2006,12,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",18.5641265869141,-4.38014831542966,7.39963938395185,1242.06,77.343,157.099
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2007,20,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",18.7472778320313,-8.05148925781248,6.51147104899091,1129.538,81.153,96.774
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2008,20,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",19.5931030273438,-6.0653137207031,6.66198883056643,1212.342,93.218,125.73
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2009,94,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",16.738671875,-8.7110656738281,6.03645222981773,1076.198,53.467,133.858
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2010,34,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",19.2158142089844,-6.46396484374998,7.39069010416669,1115.822,65.151,121.793
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2011,19,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",19.0552612304688,-8.10245361328123,7.09774424235028,1415.034,70.358,86.36
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2012,33,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",19.4919677734375,-4.25322570800779,8.29106547037763,1004.824,57.912,82.296
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2013,76,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",18.6891418457031,-6.48343505859373,6.36310984293622,1117.346,57.15,153.416
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2014,46,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",18.5641723632813,-9.27220764160154,5.83087056477867,1098.042,70.104,132.715
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2015,32,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",17.7128540039063,-12.1025604248047,6.53786621093752,1032.256,55.118,143.383
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2016,28,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",19.4674468994141,-5.39324035644529,7.88042093912763,969.518,77.343,79.629
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2017,14,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",17.8100982666016,-3.83260192871091,7.05690155029299,1203.452,81.28,128.143
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2018,11,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",20.1782470703125,-5.71867980957029,7.08023986816409,1234.186,84.201,100.33
"Lyme disease","USA","NEW YORK","Warren (NEW YORK)","36_113",2019,53,1,-73.8460699026976,43.5608246048111,0.846722506339536,0.0166974892151045,3.24477505683899,0.884476006031036,25.6834545135498,65820,11.0946790224973,5.6,"69849",19.1252532958985,-7.70268859863279,6.43904266357424,1224.788,90.805,110.236
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2000,1,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",17.8471923828125,-6.09299316406248,6.95473632812502,1174.75,78.486,122.809
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2001,0,0,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",19.0274444580078,-5.38104858398435,8.31150207519534,867.156,48.641,84.963
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2002,1,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",19.6859527587891,-2.4912170410156,8.35213623046877,1106.678,57.023,94.488
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2003,5,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",19.1148315429688,-9.3144592285156,6.80137786865237,1219.708,63.881,109.347
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2004,17,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",18.8786254882813,-9.21318664550779,7.3454299926758,1147.318,47.371,113.792
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2005,22,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",21.2207427978516,-6.56352844238279,7.9330993652344,1189.99,76.708,97.409
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2006,56,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",19.6486145019531,-2.60903015136716,8.65887349446617,1242.06,77.343,157.099
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2007,83,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",19.7206665039063,-6.38144531249998,7.80084635416669,1129.538,81.153,96.774
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2008,183,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",21.0145660400391,-4.52904357910154,8.11886240641278,1212.342,93.218,125.73
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2009,181,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",17.9603668212891,-7.3869689941406,7.34121093750002,1076.198,53.467,133.858
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2010,115,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",20.295785522461,-5.37994995117185,8.54526418050133,1115.822,65.151,121.793
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2011,272,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",20.011605834961,-7.00697937011716,8.28570963541669,1415.034,70.358,86.36
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2012,77,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",20.8230987548828,-2.17111816406248,9.73069152832034,1004.824,57.912,82.296
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2013,127,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",19.9725738525391,-4.78041687011716,7.77257436116539,1117.346,57.15,153.416
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2014,58,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",19.9759307861328,-7.65453186035154,7.22818654378257,1098.042,70.104,132.715
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2015,68,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",18.8958068847656,-10.7260192871094,7.826557413737,1032.256,55.118,143.383
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2016,47,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",20.6611419677735,-3.43793334960935,9.21209869384768,969.518,77.343,79.629
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2017,36,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",19.113671875,-2.16298522949216,8.4727493286133,1203.452,81.28,128.143
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2018,17,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",21.1675964355469,-4.23856201171873,8.35945536295575,1234.186,84.201,100.33
"Lyme disease","USA","NEW YORK","Washington (NEW YORK)","36_115",2019,47,1,-73.4307531650316,43.312991020362,0.692881800242137,0.0168497850578943,3.14413619041443,0.898023545742035,15.678391456604,62984,11.0506360048643,5.1,"67013",20.3084655761719,-6.15708007812498,7.79297027587893,1224.788,90.805,110.236
"Lyme disease","USA","NEW YORK","Wayne (NEW YORK)","36_117",2000,1,1,-77.0293890637624,43.1567004588797,0.543832726438781,0.03186719598867,3.83484315872192,0.921013295650482,10.228443145752,93100,11.4414294632652,5.4,"70917",18.8833099365235,-3.25163879394529,8.60539398193362,1174.75,78.486,122.809
"Lyme disease","USA","NEW YORK","Wayne (NEW YORK)","36_117",2001,2,1,-77.0293890637624,43.1567004588797,0.543832726438781,0.03186719598867,3.83484315872192,0.921013295650482,10.228443145752,93100,11.4414294632652,5.4,"70917",19.695703125,-2.7356018066406,9.7584167480469,867.156,48.641,84.963
"Lyme disease","USA","NEW YORK","Wayne (NEW YORK)","36_117",2002,1,1,-77.0293890637624,43.1567004588797,0.543832726438781,0.03186719598867,3.83484315872192,0.921013295650482,10.228443145752,93100,11.4414294632652,5.4,"70917",20.9758697509766,0.192437744140648,9.84724578857424,1106.678,57.023,94.488
"Lyme disease","USA","NEW YORK","Wayne (NEW YORK)","36_117",2003,0,0,-77.0293890637624,43.1567004588797,0.543832726438781,0.03186719598867,3.83484315872192,0.921013295650482,10.228443145752,93100,11.4414294632652,5.4,"70917",19.1862426757813,-7.14523925781248,8.11056416829429,1219.708,63.881,109.347
"Lyme disease","USA","NEW YORK","Wayne (NEW YORK)","36_117",2004,0,0,-77.0293890637624,43.1567004588797,0.543832726438781,0.03186719598867,3.83484315872192,0.921013295650482,10.228443145752,93100,11.4414294632652,5.4,"70917",18.8774810791016,-6.3129943847656,8.60044504801435,1147.318,47.371,113.792
"Lyme disease","USA","NEW YORK","Wayne (NEW YORK)","36_117",2005,0,0,-77.0293890637624,43.1567004588797,0.543832726438781,0.03186719598867,3.83484315872192,0.921013295650482,10.228443145752,93100,11.4414294632652,5.4,"70917",22.0677886962891,-4.43221130371091,9.16374359130862,1189.99,76.708,97.409
"Lyme disease","USA","NEW YORK","Wayne (NEW YORK)","36_117",2006,0,0,-77.0293890637624,43.1567004588797,0.543832726438781,0.03186719598867,3.83484315872192,0.921013295650482,10.228443145752,93100,11.4414294632652,5.4,"70917",20.5890441894531,-0.695150756835915,9.85366210937502,1242.06,77.343,157.099
"Lyme disease","USA","NEW YORK","Wayne (NEW YORK)","36_117",2007,2,1,-77.0293890637624,43.1567004588797,0.543832726438781,0.03186719598867,3.83484315872192,0.921013295650482,10.228443145752,93100,11.4414294632652,5.4,"70917",20.002099609375,-4.44640197753904,9.05383199055992,1129.538,81.153,96.774
